,open,high,low,close,volume
2024-08-16,531.9000,533.6600,524.6600,527.4200,14776684
2024-08-19,526.8700,531.6600,522.7600,529.2800,9879713
2024-08-20,528.3500,531.0900,525.8800,526.7300,7944391
2024-08-21,527.1500,539.4000,526.9350,535.1600,13423292
2024-08-22,537.0000,544.2300,528.5900,531.9300,15708292
2024-08-23,536.9200,539.8700,525.0600,528.0000,11323936
2024-08-26,527.6000,528.0000,514.9500,521.1200,9584002
2024-08-27,518.9800,524.0100,515.3100,519.1000,6282720
2024-08-28,517.6750,521.0850,512.4500,516.7800,9106077
2024-08-29,519.0500,527.2000,515.6789,518.2200,8317424
2024-08-30,521.3500,523.5400,515.2000,521.3100,9157541
2024-09-03,519.6400,525.4900,508.6176,511.7600,12459113
2024-09-04,506.0700,516.5900,504.0700,512.7400,8255543
2024-09-05,511.7200,521.6295,511.1500,516.8600,8640888
2024-09-06,521.8800,524.5849,498.2500,500.2700,14744521
2024-09-09,506.1600,511.3300,502.0800,504.7900,11047828
2024-09-10,508.1600,514.1800,500.0278,504.7900,9899022
2024-09-11,507.0100,513.1200,495.6000,511.8300,10782532
2024-09-12,517.0500,526.7100,515.2200,525.6000,11993342
2024-09-13,520.3400,527.5810,517.1100,524.6200,10321422
2024-09-16,524.5400,534.1000,517.4000,533.2800,9527646
2024-09-17,537.6000,542.1000,530.5700,536.3150,11690779
2024-09-18,537.0650,544.2000,533.9026,537.9500,10323537
2024-09-19,550.0000,562.0700,546.5200,559.1000,15646951
2024-09-20,560.0000,564.5000,556.3001,561.3500,22066817
2024-09-23,569.5000,573.9799,562.4100,564.4100,12830669
2024-09-24,566.6800,567.7450,554.1900,563.3300,12992956
2024-09-25,564.0500,576.8800,563.7200,568.3100,16543350
2024-09-26,575.7300,577.4000,562.3501,567.8400,14400787
2024-09-27,570.1000,570.8399,564.5100,567.3600,9398367
2024-09-30,567.7000,574.6800,564.8000,572.4400,12807206
2024-10-01,577.9800,583.0400,570.1000,576.4700,15259274
2024-10-02,574.8600,576.0000,569.3400,572.8100,6524650
2024-10-03,570.1500,583.3600,568.7300,582.7700,11580980
2024-10-04,583.7300,596.8500,581.4300,595.9400,14199788
2024-10-07,598.2200,602.9500,584.0400,584.7800,12014198
2024-10-08,589.6900,593.5600,585.9700,592.8900,7857377
2024-10-09,593.9900,594.3900,581.6100,590.5100,9529707
2024-10-10,587.5700,590.2300,582.5200,583.8300,7740449
2024-10-11,584.8300,591.2100,582.7100,589.9500,8587051
2024-10-14,594.2200,600.1000,589.9600,590.4200,8251971
2024-10-15,590.1600,590.6100,580.1430,586.2700,9564236
2024-10-16,581.3950,582.0800,574.0300,576.7900,11268384
2024-10-17,583.3300,584.9700,575.2000,576.9300,8701158
2024-10-18,581.1000,583.9675,575.2500,576.4700,7694274
2024-10-21,576.0300,577.2399,569.1100,575.1600,8171879
2024-10-22,574.2900,583.5300,572.1200,582.0100,8544463
2024-10-23,579.9700,585.0000,562.5000,563.6900,14248419
2024-10-24,567.1250,568.8799,561.5200,567.7800,7184651
2024-10-25,573.9350,581.2900,571.7200,573.2500,11337874
2024-10-28,582.0000,583.7499,574.1200,578.1600,10925131
2024-10-29,580.1450,593.6700,575.3980,593.2800,13019092
2024-10-30,600.9800,601.2000,589.3800,591.8000,26864925
2024-10-31,585.0000,589.9000,563.0100,567.5800,26838395
2024-11-01,567.6050,573.6700,562.5600,567.1600,15303235
2024-11-04,564.1000,568.6900,557.8900,560.6800,12064601
2024-11-05,567.3050,573.4800,566.6700,572.4300,9775379
2024-11-06,562.7500,573.0000,555.1679,572.0500,18305429
2024-11-07,576.8900,594.7999,575.2100,591.7000,14653708
2024-11-08,591.5400,593.1000,584.5200,589.3400,9415699
2024-11-11,586.3600,587.0000,576.5100,583.1700,10209051
2024-11-12,588.5450,599.6600,580.3800,584.8200,16287724
2024-11-13,582.6050,585.6400,575.1700,580.0000,10757583
2024-11-14,577.0000,580.7600,573.0100,577.1600,11053743
2024-11-15,571.2200,572.5700,551.5000,554.0800,17712864
2024-11-18,557.0400,559.9000,550.0900,554.4000,14346715
2024-11-19,551.8600,561.4300,550.6000,561.0900,9522445
2024-11-20,562.9300,566.3499,554.2001,565.5200,9797339
2024-11-21,569.5200,570.0000,549.0500,563.0900,11154749
2024-11-22,563.5500,563.8273,554.5900,559.1400,9164004
2024-11-25,562.1000,572.5915,556.3900,565.1100,13599830
2024-11-26,566.0000,577.5000,565.2000,573.5400,10356550
2024-11-27,574.8900,574.9800,564.1001,569.2000,7200228
2024-11-29,569.0000,578.4600,566.9000,574.3200,7130519
2024-12-02,577.5000,594.5000,575.5700,592.8300,12522371
2024-12-03,595.0000,614.2000,591.2501,613.6500,14907164
2024-12-04,612.9600,617.7800,605.1000,613.7800,14697006
2024-12-05,617.0750,619.9000,607.0500,608.9300,8081212
2024-12-06,610.1000,629.7899,608.5300,623.7700,16935503
2024-12-09,623.9250,626.4000,606.1701,613.5700,11426015
2024-12-10,617.5600,625.5900,612.7400,619.3200,10938854
2024-12-11,623.3700,638.4000,621.5349,632.6800,10837228
2024-12-12,631.5000,636.6599,627.2094,630.7900,7474717
2024-12-13,627.2200,631.0800,616.8860,620.3500,8453349
2024-12-16,629.9750,631.1500,618.5800,624.2400,10885625
2024-12-17,626.1700,632.3700,616.5400,619.4400,12897842
2024-12-18,621.0000,627.3600,596.3200,597.1900,17075480
2024-12-19,610.3900,611.5200,595.0000,595.5700,14958082
2024-12-20,590.5800,603.1100,580.0000,585.2500,48989390
2024-12-23,589.6000,601.0900,586.2500,599.8500,10205750
2024-12-24,602.7150,607.9900,599.2849,607.7500,4726056
2024-12-26,605.4800,606.3000,598.9400,603.3500,6091239
2024-12-27,599.4100,601.8500,589.8000,599.8100,8084229
2024-12-30,588.7500,596.9399,585.5800,591.2400,7025864
2024-12-31,592.2650,593.9700,583.8500,585.5100,6019520
2025-01-02,589.7200,604.9100,587.8200,599.2400,12682269
2025-01-03,604.7600,609.5000,596.4136,604.6300,11436784
2025-01-06,611.8250,630.9900,605.6200,630.2000,14560754
2025-01-07,631.7000,632.1011,608.2300,617.8900,12071479
2025-01-08,613.3950,616.4397,602.7900,610.7200,10085846
2025-01-10,610.0300,629.9100,597.3400,615.8600,19256564
2025-01-13,607.1000,608.9700,598.4450,608.3300,10785031
2025-01-14,605.0650,605.4900,588.5500,594.2500,13597992
2025-01-15,610.2100,622.4600,606.5000,617.1200,15524302
2025-01-16,611.5000,616.2500,609.7100,611.3000,8355349
2025-01-17,624.0500,624.9700,603.6700,612.7700,17280600
2025-01-21,617.8250,621.5000,609.0082,616.4600,11674016
2025-01-22,623.3000,633.7000,619.4350,623.5000,12274011
2025-01-23,627.3600,636.6000,621.1500,636.4500,9910163
2025-01-24,636.4000,652.0000,634.2000,647.4900,19065329
2025-01-27,626.6100,663.8700,625.1000,659.8800,28399190
2025-01-28,666.0000,682.5800,659.4650,674.3300,20950107
2025-01-29,675.0000,681.0459,665.6700,676.4900,21377820
2025-01-30,696.8200,710.7900,676.1000,687.0000,29322898
2025-01-31,691.0000,705.2999,685.5800,689.1800,19331660
2025-02-03,675.9100,704.0000,675.2500,697.4600,21415739
2025-02-04,702.5000,707.7100,691.6100,704.1900,13826270
2025-02-05,703.5500,718.1400,699.0100,704.8700,17793766
2025-02-06,705.8800,718.9000,703.5000,711.9900,13080690
2025-02-07,716.7950,725.0100,711.7500,714.5200,16427067
2025-02-10,718.5600,721.2000,711.3300,717.4000,12904317
2025-02-11,713.3200,723.6600,710.0400,719.8000,12997959
2025-02-12,715.3000,727.1000,712.6000,725.3800,12016517
2025-02-13,721.5197,729.0000,718.0400,728.5600,12569064
2025-02-14,726.1400,740.9100,725.6200,736.6700,16901249
2025-02-18,736.0000,737.0000,706.4400,716.3700,21938703
2025-02-19,704.0950,707.0000,695.3900,703.7700,17535480
2025-02-20,697.2750,705.6300,693.6400,694.8400,12587408
2025-02-21,696.5800,703.8700,682.3600,683.5500,15660355
2025-02-24,686.2800,687.2700,662.4500,668.1300,15676994
2025-02-25,665.9720,668.0000,641.8600,657.5000,20579662
2025-02-26,659.6500,683.0078,658.0000,673.7000,14488705
2025-02-27,682.4500,688.6469,657.5700,658.2400,12500013
2025-02-28,658.0400,669.6300,642.6017,668.2000,17534168
2025-03-03,673.6750,681.2500,650.8439,655.0500,10843763
2025-03-04,645.5100,649.7500,623.6500,640.0000,21495208
2025-03-05,641.0000,659.5000,637.6600,656.4700,13770026
2025-03-06,648.0000,650.5625,624.1100,627.9300,13446454
2025-03-07,625.3700,634.7900,600.6100,625.6600,21375671
2025-03-10,608.0700,610.1100,586.8700,597.9900,21395988
2025-03-11,595.0550,614.9340,593.3300,605.7100,17401469
2025-03-12,629.9000,633.3300,609.3500,619.5600,15746966
2025-03-13,620.2450,620.5000,586.5100,590.6400,16480324
2025-03-14,602.8050,608.8600,594.7800,607.6000,12364505
2025-03-17,607.4600,613.1000,598.0000,604.9000,15473909
2025-03-18,600.0500,600.2500,574.6600,582.3600,20297708
2025-03-19,584.2800,592.3223,574.7700,584.0600,20537498
2025-03-20,582.7550,610.2000,579.5100,586.0000,24336505
2025-03-21,583.4250,597.5450,580.9500,596.2500,25015864
2025-03-24,614.9700,622.5400,612.2001,618.8500,15741274
2025-03-25,626.7600,633.8800,621.1800,626.3100,15312540
2025-03-26,624.8900,626.7499,606.6100,610.9800,12661891
2025-03-27,602.0000,614.2500,600.1000,602.5800,10436524
2025-03-28,600.3100,601.7500,573.9200,576.7400,17602823
2025-03-31,563.5000,578.7000,553.3000,576.3600,21124677
2025-04-01,570.8400,589.9100,570.0000,586.0000,12836574
2025-04-02,574.9100,592.6600,573.3600,583.9300,13470778
2025-04-03,546.2200,552.5596,530.3000,531.6200,34777460
2025-04-04,506.6200,518.0000,494.2000,504.7300,38589814
2025-04-07,485.1000,539.3700,481.9000,516.2500,36606136
2025-04-08,543.2500,547.4300,502.8600,510.4500,28034211
2025-04-09,509.2650,587.8900,502.1100,585.7700,39216578
2025-04-10,575.4900,581.3000,535.3000,546.2900,28173491
2025-04-11,535.5050,547.4000,528.5901,543.5700,17642327
2025-04-14,556.1750,557.7700,528.2800,531.4800,14130928
2025-04-15,532.1050,537.9400,517.5000,521.5200,15558659
2025-04-16,508.5100,513.3700,495.6300,502.3100,18735075
2025-04-17,505.2500,507.3000,498.0133,501.4800,14593508
2025-04-21,491.3250,493.5000,479.8000,484.6600,16165982
2025-04-22,491.8700,506.8800,486.3600,500.2800,17399408
2025-04-23,528.5250,535.3376,516.5200,520.2700,18173910
2025-04-24,518.7300,533.9000,517.5000,533.1500,13910011
2025-04-25,546.8000,549.8600,536.2500,547.2700,17098921
2025-04-28,555.6400,558.4899,540.5900,549.7400,15178995
2025-04-29,546.0000,556.5699,544.1200,554.4400,11835036
2025-04-30,538.4000,549.1000,529.5000,549.0000,29243971
2025-05-01,592.0750,592.9500,570.5000,572.2100,31159033
2025-05-02,583.4550,604.3400,578.3300,597.0200,24739260
2025-05-05,591.2200,603.2100,588.0500,599.2700,13887724
2025-05-06,592.5250,596.0300,586.5800,587.3100,10600650
2025-05-07,590.3600,603.0750,586.6700,596.8100,13160976
2025-05-08,606.2850,611.2959,596.6200,598.0100,14622805
2025-05-09,603.7200,606.9700,591.7062,592.4900,10427286
2025-05-12,630.9200,640.3896,621.0300,639.4300,21965085
2025-05-13,645.5450,660.9200,642.8300,656.0300,18570821
2025-05-14,661.2100,662.6700,654.3100,659.3600,12348179
2025-05-15,654.2750,657.3100,638.5800,643.8800,14341835
2025-05-16,637.9550,640.4400,626.1500,640.3400,18518972
2025-05-19,628.2500,643.0000,627.8000,640.4300,9592374
2025-05-20,636.0100,639.3536,632.2600,637.1000,6743473
2025-05-21,631.7900,646.6100,630.1700,635.5000,11464569
2025-05-22,634.0500,643.2500,630.7100,636.5700,8228443
2025-05-23,624.0000,632.4450,622.6500,627.0600,8454067
2025-05-27,635.4100,643.0800,632.7500,642.3200,9508367
2025-05-28,642.6000,650.8800,642.5472,643.5800,9042874
2025-05-29,651.6450,653.3200,639.5000,645.0500,8883436
2025-05-30,642.5000,649.4099,632.7800,647.4900,16240951
2025-06-02,644.3900,673.2600,644.2616,670.9000,15766258
2025-06-03,671.4450,675.5800,665.0300,666.8500,11585031
2025-06-04,669.3200,689.0000,668.5700,687.9500,14031931
2025-06-05,691.6600,694.3800,682.2500,684.6200,13120335
2025-06-06,696.1700,702.8060,691.8700,697.7100,11727961
2025-06-09,698.4600,705.1900,693.9400,694.0600,12773221
2025-06-10,701.3450,703.2300,691.5600,702.4000,10850146
2025-06-11,703.7050,708.8707,691.9900,694.1400,9582508
2025-06-12,693.3000,695.3800,687.0000,693.3600,7322730
2025-06-13,687.9500,694.5700,681.0100,682.8700,9274441
2025-06-16,699.3300,707.1500,693.5103,702.1200,13720288
2025-06-17,702.0000,705.9700,696.0600,697.2300,10066110
2025-06-18,698.1800,701.5900,694.9000,695.7700,10068255
2025-06-20,701.0000,701.8197,678.7750,682.3500,22198579
