,open,high,low,close,volume
2024-08-21,179.9200,182.3850,178.8937,180.1100,35599120
2024-08-22,181.3800,181.4700,175.6800,176.1300,32047482
2024-08-23,177.3400,178.9699,175.2400,177.0400,29150091
2024-08-26,176.7000,177.4682,174.3000,175.5000,22366236
2024-08-27,174.1500,174.8900,172.2500,173.1200,29841979
2024-08-28,173.6900,173.6900,168.9200,170.8000,29045025
2024-08-29,173.2200,174.2900,170.8100,172.1200,26407815
2024-08-30,172.7800,178.9000,172.6000,178.5000,43429355
2024-09-03,177.5500,178.2600,175.2600,176.2500,37817511
2024-09-04,174.4800,175.9800,172.5400,173.3300,29682478
2024-09-05,175.0000,179.8750,174.9950,177.8900,40170526
2024-09-06,177.2400,178.3800,171.1600,171.3900,41466537
2024-09-09,174.5300,175.8500,173.5100,175.4000,29037362
2024-09-10,177.4900,180.5000,176.7900,179.5500,36233796
2024-09-11,180.0950,184.9900,175.7300,184.5200,42564698
2024-09-12,184.8000,187.4100,183.5400,187.0000,33622483
2024-09-13,187.0000,188.5000,185.9100,186.4900,26495351
2024-09-16,185.2900,185.8100,183.3600,184.8900,26065485
2024-09-17,186.8500,189.4500,186.1400,186.8800,26091682
2024-09-18,186.4500,188.8000,185.0600,186.4300,34448130
2024-09-19,190.0400,190.9900,188.4700,189.8700,39543168
2024-09-20,190.2300,191.8400,187.4100,191.6000,100378553
2024-09-23,191.6400,194.4500,190.5700,193.8800,36993111
2024-09-24,194.2700,195.3700,190.1300,193.9600,43478926
2024-09-25,193.7500,193.9498,192.1600,192.5300,26391144
2024-09-26,194.3100,194.5300,189.5400,191.1600,36334854
2024-09-27,190.6800,190.9000,187.3400,187.9700,36002316
2024-09-30,187.1400,188.4900,184.6500,186.3300,41680400
2024-10-01,184.9000,186.1900,183.4519,185.1300,36044906
2024-10-02,184.4400,186.6000,184.0400,184.7600,23704056
2024-10-03,183.0450,183.4400,180.8750,181.9600,30204302
2024-10-04,185.7500,187.6000,183.6000,186.5100,41079011
2024-10-07,182.9500,183.6000,180.2500,180.8000,42364201
2024-10-08,181.9150,183.0900,180.9200,182.7200,26372086
2024-10-09,182.8200,185.8450,182.0500,185.1700,26343117
2024-10-10,187.1300,188.1340,185.8300,186.6500,27785043
2024-10-11,186.6300,189.9284,186.3000,188.8200,25751557
2024-10-14,189.7800,189.8300,187.3600,187.5400,22614407
2024-10-15,187.6300,188.4100,184.5800,187.6900,32178925
2024-10-16,187.0500,187.7800,185.6100,186.8900,23456812
2024-10-17,188.2200,188.9400,186.0000,187.5300,25039414
2024-10-18,187.1500,190.7400,186.2800,188.9900,37417670
2024-10-21,188.0500,189.4600,186.4000,189.0700,24639393
2024-10-22,188.3500,191.5201,186.9750,189.7000,29650593
2024-10-23,188.8500,189.1600,183.6900,184.7100,31937089
2024-10-24,185.2500,187.1100,183.8600,186.3800,21647395
2024-10-25,187.8500,190.4500,187.5300,187.8300,29362060
2024-10-28,189.5650,190.2100,188.2100,188.3900,27930836
2024-10-29,188.5800,191.4599,187.8150,190.8300,35690158
2024-10-30,194.6950,195.6100,192.4200,192.7300,37707550
2024-10-31,190.5100,190.6000,185.2300,186.4000,75146759
2024-11-01,199.0000,200.5000,197.0200,197.9300,99687847
2024-11-04,196.4500,197.3300,194.3101,195.7800,38492062
2024-11-05,196.0400,199.8200,195.9900,199.5000,30564784
2024-11-06,200.0100,207.5500,199.1400,207.0900,72292167
2024-11-07,207.4400,212.2500,207.1900,210.0500,52878383
2024-11-08,209.7200,209.9633,207.4400,208.1800,36075846
2024-11-11,208.5000,209.6500,205.5900,206.8400,35456012
2024-11-12,208.3700,209.5400,206.0100,208.9100,38942918
2024-11-13,209.4000,215.0900,209.1400,214.1000,46212943
2024-11-14,214.1600,215.9000,210.8800,211.4800,42620309
2024-11-15,206.7600,207.3400,199.6100,202.6100,86591144
2024-11-18,204.1500,204.6700,200.9500,201.7000,36512465
2024-11-19,199.3300,205.3000,198.7800,204.6100,31197867
2024-11-20,202.9800,203.1300,199.4500,202.8800,32768989
2024-11-21,203.4900,203.4900,195.7500,198.3800,58800042
2024-11-22,198.2500,199.2599,196.7500,197.1200,31530844
2024-11-25,199.2800,201.9499,199.0000,201.4500,40685672
2024-11-26,201.9000,208.0000,201.7900,207.8600,41673737
2024-11-27,206.9800,207.6400,205.0500,205.7400,28061638
2024-11-29,205.8300,208.2000,204.5900,207.8900,24892447
2024-12-02,209.9600,212.9900,209.5101,210.7100,39523185
2024-12-03,210.3100,214.0200,209.6500,213.4400,32214828
2024-12-04,215.9600,220.0000,215.7500,218.1600,48745716
2024-12-05,218.0300,222.1500,217.3000,220.5500,41140220
2024-12-06,220.7500,227.1500,220.6000,227.0300,44178069
2024-12-09,227.2100,230.0800,225.6700,226.0900,46819363
2024-12-10,226.0900,229.0600,224.2002,225.0400,31199864
2024-12-11,226.4100,231.2000,226.2600,230.2600,35385785
2024-12-12,229.8300,231.0900,227.6300,228.9700,28204084
2024-12-13,228.4000,230.2000,225.8608,227.4600,28768080
2024-12-16,230.2300,233.0000,228.0100,232.9300,37552096
2024-12-17,232.3900,232.7300,227.8500,231.1500,35948131
2024-12-18,230.7700,231.3999,220.1100,220.5200,43281443
2024-12-19,224.9100,226.0900,222.9200,223.2900,39918739
2024-12-20,219.8400,226.2100,218.7300,224.9200,88279184
2024-12-23,225.0100,226.8800,223.9000,225.0600,28070007
2024-12-24,226.9400,229.1400,226.1300,229.0500,15007497
2024-12-26,228.5000,228.5000,226.6706,227.0500,16174500
2024-12-27,225.6000,226.0300,220.9000,223.7500,27367147
2024-12-30,220.0600,222.9972,218.4300,221.3000,28321240
2024-12-31,222.9650,223.2299,218.9400,219.3900,24819655
2025-01-02,222.0300,225.1500,218.1900,220.2200,33956579
2025-01-03,222.5050,225.3600,221.6200,224.1900,27515606
2025-01-06,226.7800,228.8350,224.8400,227.6100,31849831
2025-01-07,227.9000,228.3810,221.4600,222.1100,28084164
2025-01-08,223.1850,223.5200,220.2000,222.1300,25033292
2025-01-10,221.4600,221.7100,216.5000,218.9400,36811525
2025-01-13,218.0600,219.4000,216.4700,218.4600,27262655
2025-01-14,220.4400,221.8200,216.2000,217.7600,24711650
2025-01-15,222.8300,223.5700,220.7500,223.3500,31291257
2025-01-16,224.4200,224.6500,220.3100,220.6600,24757276
2025-01-17,225.8400,226.5100,223.0800,225.9400,42370123
2025-01-21,228.9000,231.7800,226.9400,230.7100,39951456
2025-01-22,232.0200,235.4400,231.1900,235.0100,41448217
2025-01-23,234.1000,235.5200,231.5100,235.4200,26404364
2025-01-24,234.5000,236.4000,232.9300,234.8500,25890738
2025-01-27,226.2100,235.6100,225.8600,235.4200,49428332
2025-01-28,234.2900,241.7700,233.9800,238.1500,41587188
2025-01-29,239.0150,240.3900,236.1500,237.0700,26091716
2025-01-30,237.1400,237.9500,232.2200,234.6400,32020728
2025-01-31,236.5000,240.2900,236.4100,237.6800,36162377
2025-02-03,234.0600,239.2500,232.9000,237.4200,37285868
2025-02-04,239.0100,242.5200,238.0300,242.0600,29713812
2025-02-05,237.0200,238.3200,235.2000,236.1700,38832042
2025-02-06,238.0100,239.6599,236.0100,238.8300,60897095
2025-02-07,232.5000,234.8100,228.0600,229.1500,77539276
2025-02-10,230.5450,233.9200,229.2000,233.1400,35419926
2025-02-11,231.9200,233.4400,230.1300,232.7600,23713726
2025-02-12,230.4600,231.1800,228.1600,228.9300,32285249
2025-02-13,228.8500,230.4200,227.5200,230.3700,31346512
2025-02-14,229.2000,229.8900,227.2300,228.6800,27031084
2025-02-18,228.8200,229.3000,223.7200,226.6500,42975133
2025-02-19,225.5200,226.8300,223.7100,226.6300,28566709
2025-02-20,224.7750,225.1300,221.8100,222.8800,30001665
2025-02-21,223.2800,223.3100,214.7400,216.5800,55323850
2025-02-24,217.4500,217.7150,212.4200,212.7100,42387585
2025-02-25,211.6300,213.3400,204.1600,212.8000,58957977
2025-02-26,214.9400,218.1600,213.0900,214.3500,39120603
2025-02-27,218.3500,219.9700,208.3700,208.7400,40548571
2025-02-28,208.6500,212.6200,206.9900,212.2800,51771737
2025-03-03,213.3520,214.0100,202.5500,205.0200,42948447
2025-03-04,200.1100,206.8000,197.4320,203.8000,60853084
2025-03-05,204.8000,209.9800,203.2600,208.3600,38610085
2025-03-06,204.4000,205.7700,198.3015,200.7000,49863755
2025-03-07,199.4900,202.2653,192.5300,199.2500,59802821
2025-03-10,195.6000,196.7300,190.8500,194.5400,61829231
2025-03-11,193.9000,200.1800,193.4000,196.5900,54002880
2025-03-12,200.7200,201.5200,195.2900,198.8900,43679284
2025-03-13,198.1650,198.8799,191.8200,193.8900,41270761
2025-03-14,197.4100,198.6500,195.3200,197.9500,38096663
2025-03-17,198.7700,199.0000,194.3247,195.7400,47341752
2025-03-18,192.5200,194.0000,189.3800,192.8200,40414867
2025-03-19,193.3800,195.9650,191.9600,195.5400,39442878
2025-03-20,193.0700,199.3200,192.3000,194.9500,38921113
2025-03-21,192.9000,196.9900,192.5200,196.2100,60056917
2025-03-24,200.0000,203.6400,199.9500,203.2600,41625365
2025-03-25,203.5950,206.2100,203.2200,205.7100,31171161
2025-03-26,205.8350,206.0100,199.9250,201.1300,32990973
2025-03-27,200.8900,203.7900,199.2821,201.3600,27317661
2025-03-28,198.4200,199.2600,191.8810,192.7200,52548226
2025-03-31,188.1900,191.3300,184.4000,190.2600,63547558
2025-04-01,187.8600,193.9300,187.2000,192.1700,41267315
2025-04-02,187.6600,198.3400,187.6600,196.0100,53679198
2025-04-03,182.9950,184.1300,176.9200,178.4100,95553617
2025-04-04,167.1450,178.1436,166.0000,171.0000,123159359
2025-04-07,162.0000,183.4099,161.3800,175.2600,109327115
2025-04-08,185.2300,185.9000,168.5700,170.6600,87710360
2025-04-09,172.1150,192.6500,169.9300,191.1000,116804328
2025-04-10,185.4400,186.8692,175.8518,181.2200,68302045
2025-04-11,179.9300,185.8600,178.0000,184.8700,50594339
2025-04-14,186.8400,187.4400,179.2300,182.1200,48002540
2025-04-15,181.4100,182.3500,177.9331,179.5900,43641952
2025-04-16,176.2900,179.1046,171.4100,174.3300,51875316
2025-04-17,176.0000,176.2100,172.0000,172.6100,44726453
2025-04-21,169.6000,169.6000,165.2850,167.3200,48126111
2025-04-22,169.8450,176.7800,169.3500,173.1800,56607202
2025-04-23,183.4500,187.3800,180.1900,180.6000,63470149
2025-04-24,180.9150,186.7400,180.1800,186.5400,43763196
2025-04-25,187.6200,189.9400,185.4900,188.9900,36414330
2025-04-28,190.1050,190.2200,184.8850,187.7000,33224732
2025-04-29,183.9900,188.0158,183.6800,187.3900,41667255
2025-04-30,182.1700,185.0500,178.8500,184.4200,55176543
2025-05-01,190.6300,191.8071,187.5000,190.2000,74265963
2025-05-02,191.4350,192.8800,186.4000,189.9800,77903487
2025-05-05,186.5100,188.1800,185.5300,186.3500,35217469
2025-05-06,184.5700,187.9300,183.8500,185.0100,29314055
2025-05-07,185.5600,190.9900,185.0100,188.7100,44002926
2025-05-08,191.4300,194.3300,188.8200,192.0800,41043620
2025-05-09,193.3750,194.6900,191.1600,193.0600,29663143
2025-05-12,210.7100,211.6600,205.7500,208.6400,75205042
2025-05-13,211.0800,214.8400,210.1000,211.3700,56193682
2025-05-14,211.4500,211.9300,208.8500,210.2500,38492128
2025-05-15,206.4500,206.8800,202.6730,205.1700,64347317
2025-05-16,206.8500,206.8500,204.3740,205.5900,43318478
2025-05-19,201.6450,206.6200,201.2600,206.1600,34314810
2025-05-20,204.6280,205.5899,202.6500,204.0700,29470373
2025-05-21,201.6100,203.4550,200.0600,201.1200,42460924
2025-05-22,201.3800,205.7600,200.1600,203.1000,38938882
2025-05-23,198.9000,202.3700,197.8500,200.9900,33393545
2025-05-27,203.0850,206.6900,202.1900,206.0200,34892044
2025-05-28,205.9150,207.6600,204.4100,204.7200,28549753
2025-05-29,208.0250,208.8100,204.2300,205.7000,34700005
2025-05-30,204.8400,205.9900,201.6950,205.0100,51679406
2025-06-02,204.9800,207.0000,202.6800,206.6500,29113319
2025-06-03,207.1050,208.9469,205.0300,205.7100,33139121
2025-06-04,206.5500,208.1800,205.1800,207.2300,29915592
2025-06-05,209.5500,212.8100,207.5600,207.9100,51979243
2025-06-06,212.4000,213.8699,210.5000,213.5700,39832500
2025-06-09,214.7500,217.8500,212.8800,216.9800,38102502
2025-06-10,216.7800,217.6900,214.1500,217.6100,31303317
2025-06-11,217.4100,218.4000,212.8900,213.2000,39325981
2025-06-12,211.7800,213.5800,211.3300,213.2400,27639991
2025-06-13,209.9600,214.0500,209.6200,212.1000,29337763
2025-06-16,212.3100,217.0600,211.6000,216.1000,33284158
2025-06-17,215.1950,217.4100,214.5600,214.8200,32086262
2025-06-18,215.0900,217.9600,212.3400,212.5200,44360509
